bank_name,quarter,anom_score,systemic_score,adjusted_score,is_anomaly,known_event,known_event_label
Wells Fargo Bank,12/31/2018,0.3413019100457815,0.3374217976695641,0.0038801123762173817,0,False,
Wells Fargo Bank,03/31/2019,0.3764592339669415,0.37292513205378014,0.003534101913161336,0,False,
Wells Fargo Bank,06/30/2019,0.34617156419321415,0.3658997583618741,-0.01972819416865995,0,False,
Wells Fargo Bank,09/30/2019,0.3377974409083456,0.33621485901802467,0.0015825818903209554,0,False,
Wells Fargo Bank,12/31/2019,0.353990319446213,0.34483881220323803,0.009151507242974977,0,False,
Wells Fargo Bank,03/31/2020,0.4271633549470281,0.4173249464501456,0.0098384084968825,1,False,
Wells Fargo Bank,06/30/2020,0.40506304930910925,0.3889927767878767,0.016070272521232554,0,False,
Wells Fargo Bank,09/30/2020,0.3470159221430084,0.35209794935207767,-0.005082027209069251,0,False,
Wells Fargo Bank,12/31/2020,0.39840033229869204,0.3543529388334757,0.044047393465216356,0,False,
Wells Fargo Bank,03/31/2021,0.38776475578452096,0.3980026702017796,-0.010237914417258631,0,False,
Wells Fargo Bank,06/30/2021,0.35221118496735715,0.36173935755578096,-0.009528172588423811,0,False,
Wells Fargo Bank,09/30/2021,0.33286325206450296,0.3441401995835431,-0.011276947519040126,0,False,
Wells Fargo Bank,12/31/2021,0.3718465697401635,0.3585990650022584,0.013247504737905091,0,False,
Wells Fargo Bank,03/31/2022,0.39012083159920746,0.39048522952885295,-0.000364397929645488,0,False,
Wells Fargo Bank,06/30/2022,0.3909659748027897,0.3996213008398854,-0.008655326037095679,0,False,
Wells Fargo Bank,09/30/2022,0.3602439364628084,0.36473732334981374,-0.004493386887005346,0,False,
Wells Fargo Bank,12/31/2022,0.3551997181731267,0.3575999414342006,-0.0024002232610739194,0,False,
Wells Fargo Bank,03/31/2023,0.38183908818034884,0.3933682094864816,-0.011529121306132761,0,False,
Wells Fargo Bank,06/30/2023,0.3561758960359555,0.36880760789685496,-0.012631711860899453,0,False,
Wells Fargo Bank,09/30/2023,0.35534360755927563,0.3513383977651396,0.004005209794136044,0,False,
Wells Fargo Bank,12/31/2023,0.36100962022395433,0.3469936896959654,0.01401593052798894,0,False,
Wells Fargo Bank,03/31/2024,0.3779478027001055,0.3787617946498603,-0.0008139919497548442,0,False,
Wells Fargo Bank,06/30/2024,0.35666473800815274,0.3574135338693672,-0.0007487958612144574,0,False,
Wells Fargo Bank,09/30/2024,0.33688023785050725,0.3535173259498799,-0.016637088099372643,0,False,
Wells Fargo Bank,12/31/2024,0.35505652545066985,0.3482701622574889,0.006786363193180933,0,False,
Wells Fargo Bank,03/31/2025,0.3972019105822115,0.3864949077144779,0.010707002867733573,0,False,
Wells Fargo Bank,06/30/2025,0.35370110005185174,0.36579774447774854,-0.012096644425896808,0,False,
Wells Fargo Bank,09/30/2025,0.35121422019262905,0.3400658021596645,0.011148418032964569,0,False,
Morgan Stanley Bank,06/30/2001,0.3656675215796797,0.38270769300927976,-0.01704017142960007,0,False,
Morgan Stanley Bank,09/30/2001,0.5813364025396485,0.42409488953164143,0.15724151300800704,1,True,9/11 Terrorist Attacks - market-wide shock
Morgan Stanley Bank,12/31/2001,0.4428756852931019,0.4322189761656676,0.010656709127434272,0,False,
